-0.0200000000   -21.4230112800
-0.0150000000   -21.4381590900
-0.0100000000   -21.4487725800
-0.0050000000   -21.4550903700
+0.0001000000   -21.4573149600
+0.0050000000   -21.4557100000
+0.0100000000   -21.4504722900
+0.0150000000   -21.4417672800
+0.0200000000   -21.4298007400
