-0.0200000000   -24.2541647400
-0.0150000000   -24.2581127100
-0.0100000000   -24.2609998600
-0.0050000000   -24.2628582800
+0.0001000000   -24.2637059300
+0.0050000000   -24.2635699700
+0.0100000000   -24.2624390000
+0.0150000000   -24.2603743700
+0.0200000000   -24.2573961400
