-0.0250000000   -18.3539094000
-0.0187500000   -18.3961098800
-0.0125000000   -18.4255042400
-0.0062500000   -18.4426966100
+0.0001000000   -18.4482274600
+0.0062500000   -18.4431738400
+0.0125000000   -18.4292468700
+0.0187500000   -18.4051998300
+0.0250000000   -18.3722766200
