-0.0200000000   -21.4521549600
-0.0150000000   -21.4544037300
-0.0100000000   -21.4560002000
-0.0050000000   -21.4569602400
+0.0001000000   -21.4573149600
+0.0050000000   -21.4571152000
+0.0100000000   -21.4563539700
+0.0150000000   -21.4550440000
+0.0200000000   -21.4532161700
