-0.0200000000   -24.2181685300
-0.0150000000   -24.2381645900
-0.0100000000   -24.2522111400
-0.0050000000   -24.2606222400
+0.0001000000   -24.2637059300
+0.0050000000   -24.2617388000
+0.0100000000   -24.2549728200
+0.0150000000   -24.2436866700
+0.0200000000   -24.2281083000
