  3.027830   3.603002   0.703100
  3.045332   3.558983   0.705194
  3.062834   3.522821   0.706922
  3.080336   3.494227   0.708293
  3.097838   3.472974   0.709315
  3.115340   3.458897   0.709993
  3.132842   3.451885   0.710331
  3.150344   3.451885   0.710331
  3.167846   3.458897   0.709993
  3.185347   3.472974   0.709315
  3.202849   3.494227   0.708293
  3.220351   3.522821   0.706922
  3.237853   3.558983   0.705194
  3.255355   3.603002   0.703100
  3.272857   3.655234   0.700629
  3.290359   3.716111   0.697766
  3.307861   3.786144   0.694494
  3.325363   3.865935   0.690796
  3.342865   3.956189   0.686648
  3.360367   4.057720   0.682027
  3.377868   4.171475   0.676902
  3.395370   4.298547   0.671241
  3.412872   4.440199   0.665007
  3.430374   4.597891   0.658158
  3.447876   4.773309   0.650646
  3.465378   4.968408   0.642418
  3.482880   5.185450   0.633410
  3.500382   5.427070   0.623556
  3.517884   5.696333   0.612774
  3.535386   5.996823   0.600976
  3.552888   6.332737   0.588060
  3.570389   6.709008   0.573909
  3.587891   7.131454   0.558393
  3.605393   7.606956   0.541362
  3.622895   8.143682   0.522644
  3.640397   8.751357   0.502047
  3.657899   9.441592   0.479350
  3.675401  10.228284   0.454306
  3.692903  11.128099   0.426639
  3.710405  12.161034   0.396043
  3.727907  13.351062   0.362186
  3.745409  14.726840   0.324720
  3.762910  16.322387   0.283298
  3.780412  18.177608   0.237607
  3.797914  20.338347   0.187430
  3.815416  22.855433   0.132742
  3.832918  25.781771   0.073863
  3.850420  29.165939   0.011700
  3.867922  33.040089  -0.051918
  3.885424  37.399474  -0.113806
  3.902926  42.171772  -0.168959
  3.920428  47.178470  -0.210279
  3.937930  52.100216  -0.228859
  3.955431  56.472391  -0.215359
  3.972933  59.745114  -0.162654
  3.990435  61.421417  -0.069090
  4.007937  61.229320   0.059483
  4.025439  59.230328   0.210639
  4.042941  55.789912   0.369154
  4.060443  51.432500   0.521436
  4.077945  46.676274   0.658285
  4.095447  41.926967   0.775325
  4.112949  37.447053   0.871916
  4.130451  33.374293   0.949659
  4.147952  29.757973   1.011160
  4.165454  26.593350   1.059236
  4.182956  23.847211   1.096503
  4.200458  21.474316   1.125207
  4.217960  19.426895   1.147192
  4.235462  17.659582   1.163937
  4.252964  16.131606   1.176605
  4.270466  14.807462   1.186106
  4.287968  13.656799   1.193151
  4.305470  12.653953   1.198290
  4.322972  11.777350   1.201953
  4.340473  11.008908   1.204473
  4.357975  10.333486   1.206112
  4.375477   9.738396   1.207074
  4.392979   9.212992   1.207521
  4.410481   8.748323   1.207579
  4.427983   8.336849   1.207349
  4.445485   7.972203   1.206911
  4.462987   7.648996   1.206327
  4.480489   7.362659   1.205647
  4.497991   7.109313   1.204913
  4.515493   6.885661   1.204156
  4.532994   6.688901   1.203402
  4.550496   6.516653   1.202672
  4.567998   6.366902   1.201983
  4.585500   6.237944   1.201346
  4.603002   6.128355   1.200774
  4.620504   6.036951   1.200274
  4.638006   5.962764   1.199852
  4.655508   5.905023   1.199514
  4.673010   5.863138   1.199264
  4.690512   5.836683   1.199103
  4.708014   5.825392   1.199034
  4.725515   5.829152   1.199057
  4.743017   5.848002   1.199172
  4.760519   5.882129   1.199378
  4.778021   5.931879   1.199673
  4.795523   5.997758   1.200053
  4.813025   6.080445   1.200514
  4.830527   6.180808   1.201052
  4.848029   6.299919   1.201657
  4.865531   6.439079   1.202322
  4.883033   6.599847   1.203033
  4.900535   6.784077   1.203778
  4.918036   6.993961   1.204536
  4.935538   7.232080   1.205285
  4.953040   7.501476   1.205996
  4.970542   7.805723   1.206633
  4.988044   8.149030   1.207152
  5.005546   8.536360   1.207495
  5.023048   8.973567   1.207592
  5.040550   9.467579   1.207353
  5.058052  10.026609   1.206666
  5.075554  10.660415   1.205388
  5.093055  11.380618   1.203338
  5.110557  12.201076   1.200283
  5.128059  13.138336   1.195930
  5.145561  14.212152   1.189898
  5.163063  15.446068   1.181703
  5.180565  16.868020   1.170718
  5.198067  18.510894   1.156140
  5.215569  20.412849   1.136939
  5.233071  22.617110   1.111801
  5.250573  25.170655   1.079071
  5.268075  28.120841   1.036705
  5.285576  31.508456   0.982262
  5.303078  35.355065   0.912993
  5.320580  39.642205   0.826112
  5.338082  44.281057   0.719391
  5.355584  49.075556   0.592168
  5.373086  53.691658   0.446768
  5.390588  57.659154   0.289909
  5.408090  60.438632   0.133180
  5.425592  61.563283  -0.008523
  5.443094  60.806933  -0.120796
  5.460596  58.280543  -0.194174
  5.478097  54.388637  -0.226655
  5.495599  49.675906  -0.223010
  5.513101  44.662196  -0.191872
  5.530603  39.742204  -0.142618
  5.548105  35.161635  -0.083343
  5.565607  31.040890  -0.020089
  5.583109  27.414039   0.043104
  5.600611  24.264200   0.103787
  5.618113  21.549035   0.160641
  5.635615  19.216706   0.213087
  5.653117  17.214808   0.261003
  5.670618  15.494790   0.304524
  5.688120  14.013740   0.343926
  5.705622  12.734738   0.379544
  5.723124  11.626529   0.411728
  5.740626  10.662887   0.440819
  5.758128   9.821910   0.467138
