-0.0250000000   -18.4097370200
-0.0187500000   -18.4272323000
-0.0125000000   -18.4389121600
-0.0062500000   -18.4458973300
+0.0001000000   -18.4482274600
+0.0062500000   -18.4460992000
+0.0125000000   -18.4405633000
+0.0187500000   -18.4302889100
+0.0250000000   -18.4161257200
