-0.0200000000   -21.4354096000
-0.0150000000   -21.4450375900
-0.0100000000   -21.4518176700
-0.0050000000   -21.4558744100
+0.0001000000   -21.4573149600
+0.0050000000   -21.4563162700
+0.0100000000   -21.4529841000
+0.0150000000   -21.4474106700
+0.0200000000   -21.4397255800
