-0.0200000000   -21.4400488900
-0.0150000000   -21.4476153200
-0.0100000000   -21.4530221300
-0.0050000000   -21.4562557300
+0.0001000000   -21.4573149600
+0.0050000000   -21.4562557300
+0.0100000000   -21.4530221300
+0.0150000000   -21.4476153200
+0.0200000000   -21.4400488900
