-0.0200000000   -24.2205861900
-0.0150000000   -24.2394926400
-0.0100000000   -24.2529559100
-0.0050000000   -24.2610134600
+0.0001000000   -24.2637059300
+0.0050000000   -24.2610134600
+0.0100000000   -24.2529559100
+0.0150000000   -24.2394926400
+0.0200000000   -24.2205861900
